kappa,rho,center_up_to_down,center_down_to_up,end_up_to_down,end_down_to_up,cost,direct_exp_weight,feedback_adj_rate,forgetting_factor,total_rewards,action_rewards,opinion_rewards,sp0_social_trust,sp1_social_trust,sp2_social_trust,sp0_request_rate,sp1_request_rate,sp2_request_rate,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,sp0_availability,sp1_availability,sp2_availability
4,0.213375401,"[0.40085026793181894, 0.40085026793181894, 0.40085026793181894]","[0.6761891769431532, 0.6761891769431532, 0.6761891769431532]","[0.7672295774891973, 0.7672295774891973, 0.7672295774891973]","[0.23028931377455591, 0.23028931377455591, 0.23028931377455591]","[0.8781043105013668, 0.8781043105013668, 0.8781043105013668]",0.756960833,0.737920212,0.701974389,-40218.04209,8128.860108,-48346.9022,0.342047587,0.467715886,0.437129887,69.72706587,15.39408456,14.67924878,0.297154781,48.80286699,0.052850662,6.187802577,0.05156233,44.40816186,0.146378625,0.146483723,0.146495191
5,0.177402713,"[0.9196399884484708, 0.9196399884484708, 0.9196399884484708]","[0.8423824228905141, 0.8423824228905141, 0.8423824228905141]","[0.8690468839369714, 0.8690468839369714, 0.8690468839369714]","[0.0739573560655117, 0.0739573560655117, 0.0739573560655117]","[0.3869669213704765, 0.3869669213704765, 0.3869669213704765]",0.953085948,0.353158169,0.251618924,-21432.8926,-30103.60717,8670.714571,0.374704603,0.472058425,0.47565652,69.72828888,15.39386318,14.67824714,0.296810016,48.80372709,0.053006714,6.187011432,0.051700236,44.40814371,0.037336345,0.037375032,0.037319978
4,0.809809989,"[0.5645464649051428, 0.5645464649051428, 0.5645464649051428]","[0.03170159373432398, 0.03170159373432398, 0.03170159373432398]","[0.9498934353329241, 0.9498934353329241, 0.9498934353329241]","[0.9255121593922376, 0.9255121593922376, 0.9255121593922376]","[0.14333805015310647, 0.14333805015310647, 0.14333805015310647]",0.681037341,0.890285771,0.524192466,-90122.5532,-43144.86059,-46977.69261,0.347106646,0.468998404,0.439216294,69.72715297,15.39419706,14.67904917,0.297082199,48.80300127,0.052912357,6.18746507,0.051656687,44.40828162,0.036978189,0.037284449,0.037933079
5,0.741031681,"[0.43526276243850587, 0.43526276243850587, 0.43526276243850587]","[0.19046008551493288, 0.19046008551493288, 0.19046008551493288]","[0.8894023731909693, 0.8894023731909693, 0.8894023731909693]","[0.4944955661892891, 0.4944955661892891, 0.4944955661892891]","[0.21528959656134247, 0.21528959656134247, 0.21528959656134247]",0.966714141,0.222188561,0.817125476,-1228.580327,-29527.26296,28298.68263,0.316938995,0.458345628,0.464032644,69.72645255,15.39423335,14.6797133,0.297488659,48.80228997,0.053170024,6.187595718,0.051689349,44.40816549,0.126239775,0.125972128,0.124648884
6,0.604405226,"[0.398140441197902, 0.398140441197902, 0.398140441197902]","[0.049532739836722614, 0.049532739836722614, 0.049532739836722614]","[0.4571401496604085, 0.4571401496604085, 0.4571401496604085]","[0.9766582728736103, 0.9766582728736103, 0.9766582728736103]","[0.8417196092754602, 0.8417196092754602, 0.8417196092754602]",0.063956456,0.556013676,0.862868757,-49472.02488,-204.3003302,-49267.72455,0.267435231,0.464862682,0.294841957,69.72171294,15.39637089,14.68231537,0.29829432,48.79943386,0.053543821,6.18831791,0.05245509,44.4083542,0.088774088,0.087630666,0.088003956
3,0.800339024,"[0.11472350796684622, 0.11472350796684622, 0.11472350796684622]","[0.4497175133600831, 0.4497175133600831, 0.4497175133600831]","[0.806908714696765, 0.806908714696765, 0.806908714696765]","[0.40418389873579147, 0.40418389873579147, 0.40418389873579147]","[0.631725880149752, 0.631725880149752, 0.631725880149752]",0.599743022,0.01935178,0.061897138,51518.83305,8776.158399,42742.67465,0.49213823,0.495678028,0.517171112,69.73093449,15.39316639,14.67629831,0.296040646,48.80548721,0.053035747,6.185988024,0.051667574,44.40818,0.271623263,0.272486155,0.272180004
4,0.507703686,"[0.26026561683043836, 0.26026561683043836, 0.26026561683043836]","[0.8264839299954474, 0.8264839299954474, 0.8264839299954474]","[0.8371301195584238, 0.8371301195584238, 0.8371301195584238]","[0.26760291239246725, 0.26760291239246725, 0.26760291239246725]","[0.5055856509879231, 0.5055856509879231, 0.5055856509879231]",0.419515972,0.28304192,0.555806783,40684.82734,-6987.192623,47672.01996,0.526279138,0.497953014,0.558201629,69.73172564,15.39291962,14.67575395,0.295841045,48.80610416,0.05298131,6.185665034,0.051507893,44.40829976,0.189877155,0.189647251,0.189918127
7,0.504142764,"[0.6300656612589955, 0.6300656612589955, 0.6300656612589955]","[0.30782652394846083, 0.30782652394846083, 0.30782652394846083]","[0.9405857620947062, 0.9405857620947062, 0.9405857620947062]","[0.2575873091444373, 0.2575873091444373, 0.2575873091444373]","[0.9824394087679684, 0.9824394087679684, 0.9824394087679684]",0.727781185,0.030722935,0.984623914,56011.32436,6451.699607,49559.62475,0.386304783,0.470170957,0.534847374,69.72947922,15.39296679,14.67795318,0.296730176,48.8039775,0.052926874,6.18677554,0.051707494,44.40828162,0.080472074,0.080236218,0.080641118
10,0.338424929,"[0.764671468231827, 0.764671468231827, 0.764671468231827]","[0.7660158020816743, 0.7660158020816743, 0.7660158020816743]","[0.6830733535625041, 0.6830733535625041, 0.6830733535625041]","[0.6253917717933655, 0.6253917717933655, 0.6253917717933655]","[0.26584575239568947, 0.26584575239568947, 0.26584575239568947]",0.616688052,0.663993835,0.98009521,-59936.50343,-8536.679075,-51399.82435,0.276884707,0.44643834,0.347167457,69.72286336,15.39569225,14.68184359,0.297974959,48.80099437,0.053151878,6.188368717,0.052284522,44.40762475,0.292254255,0.292848195,0.292170532
9,0.412900459,"[0.9108891511149705, 0.9108891511149705, 0.9108891511149705]","[0.25152371114119887, 0.25152371114119887, 0.25152371114119887]","[0.570752996597439, 0.570752996597439, 0.570752996597439]","[0.77556535622105, 0.77556535622105, 0.77556535622105]","[0.9517289329506456, 0.9517289329506456, 0.9517289329506456]",0.06132632,0.84800595,0.627002454,-36716.86449,13995.45088,-50712.31537,0.349304443,0.478571957,0.36766776,69.7262965,15.39473054,14.67937216,0.297260025,48.80215206,0.053209944,6.187483215,0.051787334,44.40850662,0.163723172,0.164687461,0.164485393
7,0.504142764,"[0.6300656612589955, 0.6300656612589955, 0.6300656612589955]","[0.30782652394846083, 0.30782652394846083, 0.30782652394846083]","[0.9405857620947062, 0.9405857620947062, 0.9405857620947062]","[0.21865345677360892, 0.21865345677360892, 0.21865345677360892]","[0.9824394087679684, 0.9824394087679684, 0.9824394087679684]",0.727781185,0.030722935,0.984623914,54807.20559,5247.708584,49559.49701,0.380763946,0.468756972,0.533321232,69.72935946,15.39301397,14.67802577,0.296759209,48.80390855,0.052959535,6.186757394,0.051747414,44.4082671,0.069527309,0.069332571,0.06968924
3,0.901265236,"[0.9352164191752672, 0.9352164191752672, 0.9352164191752672]","[0.803028367049992, 0.803028367049992, 0.803028367049992]","[0.4172035235352814, 0.4172035235352814, 0.4172035235352814]","[0.5660342782363296, 0.5660342782363296, 0.5660342782363296]","[0.20129493666812778, 0.20129493666812778, 0.20129493666812778]",0.73168985,0.965235757,0.444851218,-58656.53934,-15264.98246,-43391.55689,0.414050522,0.482641975,0.461474749,69.72900744,15.39369624,14.67769552,0.296603157,48.80421702,0.052930503,6.186626747,0.051707494,44.40831428,0.262454872,0.262792125,0.262774633
4,0.507703686,"[0.26026561683043836, 0.26026561683043836, 0.26026561683043836]","[0.8264839299954474, 0.8264839299954474, 0.8264839299954474]","[0.8371301195584238, 0.8371301195584238, 0.8371301195584238]","[0.39755294144153597, 0.39755294144153597, 0.39755294144153597]","[0.5055856509879231, 0.5055856509879231, 0.5055856509879231]",0.419515972,0.28304192,0.555806783,48206.22195,534.0942101,47672.12774,0.536888033,0.500305457,0.560463289,69.73189984,15.39288332,14.67561604,0.29577935,48.80620577,0.053003085,6.18555616,0.05147886,44.40837598,0.258247686,0.257915369,0.258274469
5,0.913850738,"[0.7398947794735432, 0.7398947794735432, 0.7398947794735432]","[0.9890674892440439, 0.9890674892440439, 0.9890674892440439]","[0.7762876803614199, 0.7762876803614199, 0.7762876803614199]","[0.8172906650416553, 0.8172906650416553, 0.8172906650416553]","[0.5842357151955366, 0.5842357151955366, 0.5842357151955366]",0.241026993,0.583460368,0.844851594,-26780.81874,20870.38286,-47651.2016,0.321247276,0.472732604,0.343153737,69.72474324,15.39542007,14.68023589,0.297521321,48.80150971,0.053311559,6.187817093,0.051838142,44.40840138,0.40498581,0.404976737,0.40521869
4,0.389089707,"[0.9622333735041321, 0.9622333735041321, 0.9622333735041321]","[0.3087892385572195, 0.3087892385572195, 0.3087892385572195]","[0.2938979332149029, 0.2938979332149029, 0.2938979332149029]","[0.8190364628843964, 0.8190364628843964, 0.8190364628843964]","[0.8928280649147927, 0.8928280649147927, 0.8928280649147927]",0.524657604,0.441810355,0.100170285,32333.90695,14737.99477,17595.91218,0.460417265,0.493168047,0.515224677,69.73050626,15.39325349,14.67663945,0.296196698,48.80465614,0.052984939,6.186292869,0.051751043,44.40851751,0.199221775,0.198234477,0.200208347
4,0.973482895,"[0.7693847213685513, 0.7693847213685513, 0.7693847213685513]","[0.38193695263937116, 0.38193695263937116, 0.38193695263937116]","[0.12797662416473032, 0.12797662416473032, 0.12797662416473032]","[0.6884581173956394, 0.6884581173956394, 0.6884581173956394]","[0.47445312349125746, 0.47445312349125746, 0.47445312349125746]",0.329600309,0.600750833,0.589502134,-50639.5656,-3177.182369,-47462.38323,0.375290127,0.480218643,0.407874082,69.72758846,15.39420432,14.67860642,0.296926148,48.80309926,0.053072038,6.187283615,0.051591363,44.40842678,0.239863763,0.238721357,0.239804609
3,0.901265236,"[0.9352164191752672, 0.9352164191752672, 0.9352164191752672]","[0.803028367049992, 0.803028367049992, 0.803028367049992]","[0.4172035235352814, 0.4172035235352814, 0.4172035235352814]","[0.41865489656105637, 0.41865489656105637, 0.41865489656105637]","[0.20129493666812778, 0.20129493666812778, 0.20129493666812778]",0.73168985,0.965235757,0.444851218,-65913.31799,-22521.67328,-43391.64471,0.398082773,0.479091599,0.458088428,69.72859735,15.39383415,14.6779677,0.296719289,48.80399565,0.052915986,6.186790056,0.051653058,44.40832517,0.196446489,0.196757685,0.196735475
3,0.49087343,"[0.45107816621661184, 0.45107816621661184, 0.45107816621661184]","[0.2300461541861296, 0.2300461541861296, 0.2300461541861296]","[0.4368489498086274, 0.4368489498086274, 0.4368489498086274]","[0.3027669820375741, 0.3027669820375741, 0.3027669820375741]","[0.4009766370989382, 0.4009766370989382, 0.4009766370989382]",0.696015798,0.589213825,0.60842309,-63875.84856,-20163.26573,-43712.58283,0.356834631,0.470944465,0.440184112,69.72750136,15.39402649,14.67887135,0.297111232,48.80298675,0.053006714,6.187450553,0.051594992,44.40824896,0.120958628,0.120760479,0.121121793
4,0.973482895,"[0.7693847213685513, 0.7693847213685513, 0.7693847213685513]","[0.38193695263937116, 0.38193695263937116, 0.38193695263937116]","[0.12797662416473032, 0.12797662416473032, 0.12797662416473032]","[0.2519102169573307, 0.2519102169573307, 0.2519102169573307]","[0.47445312349125746, 0.47445312349125746, 0.47445312349125746]",0.329600309,0.600750833,0.589502134,-66062.73972,-18600.37645,-47462.36327,0.357572501,0.476281054,0.404081928,69.72709127,15.3943894,14.67891853,0.297096716,48.80277264,0.052988568,6.187566685,0.051529668,44.40844493,0.099639122,0.098865542,0.099596625
2,0.084725241,"[0.5495686898194253, 0.5495686898194253, 0.5495686898194253]","[0.08637562638148664, 0.08637562638148664, 0.08637562638148664]","[0.4990056787244976, 0.4990056787244976, 0.4990056787244976]","[0.7997304363548755, 0.7997304363548755, 0.7997304363548755]","[0.4438545880280435, 0.4438545880280435, 0.4438545880280435]",0.888854857,0.277251196,0.77879813,-2275.548799,-20477.63662,18202.08782,0.326627898,0.462146801,0.476294211,69.72674651,15.3943023,14.67935039,0.297278171,48.8024569,0.05314462,6.187443295,0.051816367,44.40825984,0.096995173,0.098052985,0.097589294
4,0.213375401,"[0.40085026793181894, 0.40085026793181894, 0.40085026793181894]","[0.6761891769431532, 0.6761891769431532, 0.6761891769431532]","[0.7672295774891973, 0.7672295774891973, 0.7672295774891973]","[0.5596990207955241, 0.5596990207955241, 0.5596990207955241]","[0.8781043105013668, 0.8781043105013668, 0.8781043105013668]",0.756960833,0.737920212,0.701974389,-23904.42438,24442.85706,-48347.28144,0.391153709,0.478673037,0.447710105,69.72829614,15.39394302,14.67816004,0.296708401,48.80382871,0.052676465,6.187163854,0.051761931,44.40825984,0.294625041,0.294691998,0.294868409
5,0.773154047,"[0.8987284272164107, 0.8987284272164107, 0.8987284272164107]","[0.6043514473922551, 0.6043514473922551, 0.6043514473922551]","[0.14578243473544716, 0.14578243473544716, 0.14578243473544716]","[0.021309286113828423, 0.021309286113828423, 0.021309286113828423]","[0.7967760755121708, 0.7967760755121708, 0.7967760755121708]",0.746671289,0.907441421,0.78767626,-58176.05688,-11068.39221,-47107.66467,0.272069156,0.452561498,0.415473714,69.72442388,15.39500272,14.6809726,0.297895119,48.8009726,0.053257122,6.188100163,0.052095808,44.40807839,0.011473054,0.011502196,0.011496171
3,0.713790632,"[0.608707672059536, 0.608707672059536, 0.608707672059536]","[0.770791571252048, 0.770791571252048, 0.770791571252048]","[0.09775544930249452, 0.09775544930249452, 0.09775544930249452]","[0.20612344415858389, 0.20612344415858389, 0.20612344415858389]","[0.3557111908495426, 0.3557111908495426, 0.3557111908495426]",0.63606489,0.865401743,0.088418942,-60632.44623,-18263.45621,-42368.99002,0.420974349,0.483947072,0.464735805,69.72931228,15.3935039,14.67758302,0.296436218,48.80440573,0.05298131,6.186684812,0.051772818,44.40811831,0.160126438,0.160477082,0.160464054
7,0.377756888,"[0.10245762687176466, 0.10245762687176466, 0.10245762687176466]","[0.831263605505228, 0.831263605505228, 0.831263605505228]","[0.3820354681462049, 0.3820354681462049, 0.3820354681462049]","[0.6375766018219292, 0.6375766018219292, 0.6375766018219292]","[0.5992645967006683, 0.5992645967006683, 0.5992645967006683]",0.343192021,0.205088237,0.406307797,88148.22376,38541.7567,49606.46707,0.578530778,0.509772337,0.567051888,69.73240428,15.39284703,14.67514789,0.295605153,48.80654328,0.052912357,6.185421884,0.05156233,44.4083542,0.558289203,0.557940918,0.558054001
3,0.026059305,"[0.9441669881902635, 0.9441669881902635, 0.9441669881902635]","[0.5501631735265256, 0.5501631735265256, 0.5501631735265256]","[0.6579148794524372, 0.6579148794524372, 0.6579148794524372]","[0.14636482430621983, 0.14636482430621983, 0.14636482430621983]","[0.6149620646238327, 0.6149620646238327, 0.6149620646238327]",0.540932318,0.294429277,0.521534133,31670.80769,-15849.33602,47520.14371,0.470633473,0.487532989,0.532773037,69.73061513,15.39324261,14.67654146,0.296116857,48.80550898,0.05286155,6.186176737,0.051729269,44.40800581,0.056119869,0.056279296,0.056072872
5,0.456751849,"[0.5011223670653998, 0.5011223670653998, 0.5011223670653998]","[0.809659868311137, 0.809659868311137, 0.809659868311137]","[0.6103714586794377, 0.6103714586794377, 0.6103714586794377]","[0.23933842476457357, 0.23933842476457357, 0.23933842476457357]","[0.04755526959896088, 0.04755526959896088, 0.04755526959896088]",0.903234173,0.497374593,0.358266069,-32590.39262,-34628.14911,2037.756487,0.401949179,0.479051095,0.483193738,69.72883324,15.39374705,14.67781891,0.296621303,48.80390492,0.053032118,6.187040465,0.051417166,44.40838323,0.161359535,0.161329595,0.160777717
8,0.051212062,"[0.6568144253082573, 0.6568144253082573, 0.6568144253082573]","[0.7944243341498077, 0.7944243341498077, 0.7944243341498077]","[0.8191903790459036, 0.8191903790459036, 0.8191903790459036]","[0.9640740086883306, 0.9640740086883306, 0.9640740086883306]","[0.16843618774786592, 0.16843618774786592, 0.16843618774786592]",0.505586304,0.546454641,0.593991289,-50585.07084,-174.3203384,-50410.7505,0.412858654,0.486330648,0.430654422,69.72872437,15.39400109,14.67767374,0.296610416,48.80387951,0.052857921,6.186996915,0.051645799,44.40840864,0.415483977,0.416004718,0.415708365
7,0.662043587,"[0.9573892050608992, 0.9573892050608992, 0.9573892050608992]","[0.16813850734382868, 0.16813850734382868, 0.16813850734382868]","[0.10287790609523653, 0.10287790609523653, 0.10287790609523653]","[0.8927337688021362, 0.8927337688021362, 0.8927337688021362]","[0.6435727926529944, 0.6435727926529944, 0.6435727926529944]",0.28453087,0.480076017,0.927449004,-2425.457436,-5717.006338,3291.548902,0.294133839,0.501391529,0.648250816,69.72772637,15.39391762,14.67875522,0.296900744,48.79895119,0.053082925,6.186554164,0.05204863,44.41286155,0.134240428,0.135063618,0.13456879
7,0.377756888,"[0.10245762687176466, 0.10245762687176466, 0.10245762687176466]","[0.831263605505228, 0.831263605505228, 0.831263605505228]","[0.3820354681462049, 0.3820354681462049, 0.3820354681462049]","[0.9546956882067025, 0.9546956882067025, 0.9546956882067025]","[0.5992645967006683, 0.5992645967006683, 0.5992645967006683]",0.343192021,0.205088237,0.406307797,98527.24751,48920.72056,49606.52695,0.588868283,0.512056854,0.569246442,69.73254582,15.39285792,14.67499546,0.295547088,48.80660497,0.053017601,6.185262203,0.051518781,44.40844856,0.652681945,0.652126801,0.652263546
3,0.800339024,"[0.11472350796684622, 0.11472350796684622, 0.11472350796684622]","[0.4497175133600831, 0.4497175133600831, 0.4497175133600831]","[0.806908714696765, 0.806908714696765, 0.806908714696765]","[0.8952043222077191, 0.8952043222077191, 0.8952043222077191]","[0.631725880149752, 0.631725880149752, 0.631725880149752]",0.599743022,0.01935178,0.061897138,69946.06563,27203.30714,42742.75848,0.516484941,0.501073573,0.522301353,69.7313845,15.39308293,14.67593177,0.29590274,48.8057231,0.053032118,6.18588278,0.05164217,44.40821629,0.439045037,0.440300563,0.43991018
4,0.809809989,"[0.5645464649051428, 0.5645464649051428, 0.5645464649051428]","[0.03170159373432398, 0.03170159373432398, 0.03170159373432398]","[0.9498934353329241, 0.9498934353329241, 0.9498934353329241]","[0.46964253587648275, 0.46964253587648275, 0.46964253587648275]","[0.14333805015310647, 0.14333805015310647, 0.14333805015310647]",0.681037341,0.890285771,0.524192466,-91698.41936,-44720.81058,-46977.60878,0.343632718,0.468219244,0.438456361,69.72706587,15.39420432,14.67912901,0.297122119,48.80291054,0.052923244,6.187519506,0.051631283,44.40829251,0.022742406,0.022901651,0.023299764
